Scenario,GlobalPlanner,LocalPlanner,SweepParam,InflationFactor,PedCount,Seed,Status,Time(s),Distance(m),Smoothness(rad),CPU(%),Memory(%),Memory(MiB),TotalRAM(GiB)
dynamic,rrt,dwa,10.0,0.5,3,1636387170,FAILURE,180.0028,14.7284,121.3303,67.06,0.13,42.40,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387171,SUCCESS,36.0178,11.8560,15.3660,20.93,0.13,42.39,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387172,SUCCESS,107.4165,29.0652,36.2830,85.67,0.13,42.07,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387173,FAILURE,180.0027,0.0943,135.9526,83.65,0.13,40.88,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387174,FAILURE,180.0038,10.8742,94.3604,78.34,0.13,42.49,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387175,SUCCESS,54.3328,15.8420,28.1242,82.33,0.13,42.19,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387176,SUCCESS,130.0291,37.3175,26.3864,78.16,0.13,42.82,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387177,FAILURE,180.0035,0.0075,1.0905,83.63,0.13,41.73,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387178,SUCCESS,89.3715,25.4447,46.9517,20.33,0.13,42.15,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387179,FAILURE,50.0300,0.1766,27.6722,51.62,0.13,41.53,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387180,SUCCESS,41.4626,10.6652,33.6886,19.46,0.13,41.97,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387181,SUCCESS,46.1791,12.8349,15.9469,78.86,0.13,41.93,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387182,FAILURE,47.2085,0.1756,28.4091,50.55,0.13,41.29,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387183,FAILURE,180.0025,0.6830,83.7182,78.52,0.12,39.74,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387184,FAILURE,180.0026,0.0088,1.1142,83.13,0.13,41.46,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387185,SUCCESS,64.8297,19.5838,29.8986,90.14,0.13,41.88,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387186,SUCCESS,112.7310,28.6415,101.3908,74.95,0.13,42.44,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387187,FAILURE,180.0092,0.0358,10.3195,83.16,0.13,41.01,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387188,SUCCESS,89.6178,25.9008,66.7032,94.68,0.13,42.00,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387189,FAILURE,180.0156,0.0091,1.1189,83.08,0.13,40.87,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387190,FAILURE,46.7487,0.1662,26.9266,51.11,0.13,41.05,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387191,FAILURE,180.0028,29.3914,26.4061,89.12,0.13,41.60,31.28
dynamic,rrt,dwa,10.0,0.5,3,1636387192,SUCCESS,51.7808,16.7360,14.0981,60.26,0.13,41.66,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927719,FAILURE,180.0375,1.6468,221.0965,82.41,0.13,42.22,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927720,SUCCESS,29.7541,10.6118,14.7120,22.73,0.13,42.15,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927721,FAILURE,180.0029,7.0827,14.7352,83.90,0.13,42.13,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927722,FAILURE,180.0027,3.4020,68.4959,82.80,0.13,42.04,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927723,SUCCESS,65.5810,18.6773,53.1638,81.25,0.13,41.55,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927724,SUCCESS,44.9937,11.3874,36.2689,20.80,0.13,42.06,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927725,SUCCESS,30.1617,9.6194,16.0258,24.28,0.13,42.42,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927726,SUCCESS,33.2482,10.4987,31.9713,83.40,0.13,41.83,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927727,SUCCESS,69.6080,17.8062,51.4816,69.20,0.13,42.29,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927728,SUCCESS,72.3498,16.5426,112.6610,35.95,0.13,42.57,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927729,SUCCESS,19.3342,6.1978,29.0609,21.79,0.13,42.27,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927730,SUCCESS,24.6581,7.9702,10.1879,20.35,0.13,42.15,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927731,SUCCESS,74.0534,20.6576,54.6101,43.96,0.13,42.34,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927732,FAILURE,180.0026,9.3419,358.5471,83.89,0.13,41.98,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927733,FAILURE,180.0028,25.3893,119.1251,76.93,0.13,42.82,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927734,SUCCESS,86.3618,24.8232,54.9826,23.31,0.13,42.36,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927735,SUCCESS,58.7534,15.3007,62.4644,76.73,0.13,41.90,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927736,FAILURE,180.0025,10.5513,316.2157,72.94,0.13,42.60,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927737,SUCCESS,122.2524,38.9245,29.2464,81.45,0.13,40.51,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927738,SUCCESS,120.5881,35.6799,66.4971,83.19,0.13,41.27,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927739,FAILURE,180.0024,12.7539,2513.9660,69.74,0.13,42.07,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927740,SUCCESS,20.6349,6.8822,14.0906,22.70,0.13,42.05,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927741,FAILURE,180.0026,24.7732,2118.0209,83.23,0.13,42.56,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927742,SUCCESS,77.7826,21.5658,57.8517,89.91,0.13,41.92,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927743,SUCCESS,40.1579,14.6864,11.0021,21.90,0.13,42.00,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927744,FAILURE,180.0187,0.6829,3995.4477,83.52,0.13,41.10,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927745,SUCCESS,58.0171,17.3147,46.9472,83.43,0.13,42.25,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927746,FAILURE,180.0026,21.7035,325.9466,68.81,0.13,42.30,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927747,SUCCESS,63.9070,20.9261,18.6369,25.86,0.13,42.49,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927748,SUCCESS,80.2381,20.8746,72.8574,44.23,0.13,42.53,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927749,SUCCESS,28.4684,10.4920,12.4441,22.78,0.13,42.11,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927750,SUCCESS,47.9404,17.4700,16.1737,24.23,0.13,41.82,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927751,SUCCESS,73.5276,22.5326,24.9384,94.61,0.13,41.41,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927752,SUCCESS,74.7175,19.3261,55.0655,73.75,0.13,41.83,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927753,SUCCESS,80.7670,20.5018,60.3162,71.34,0.13,42.48,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927754,SUCCESS,63.4732,19.4825,33.7631,68.81,0.13,41.49,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927755,SUCCESS,26.3827,6.9670,14.4887,19.38,0.13,42.12,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927756,SUCCESS,27.6405,10.6812,7.7522,23.33,0.13,42.22,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927757,SUCCESS,26.0519,8.8980,17.0852,42.49,0.13,42.04,31.28
dynamic,rrt,dwa,10.0,0.7,3,1569927758,FAILURE,180.0028,6.9074,3333.2698,78.81,0.13,41.62,31.28
dynamic,rrt,dwa,20.0,0.3,3,605479699,FAILURE,180.0036,0.0101,1.1309,84.29,0.12,39.50,31.28
dynamic,rrt,dwa,20.0,0.3,3,605479700,FAILURE,180.0131,39.7732,198.0559,94.58,0.11,35.01,31.28
dynamic,rrt,dwa,20.0,0.3,3,605479701,FAILURE,45.7033,0.1671,27.0542,50.85,0.13,40.72,31.28
dynamic,rrt,dwa,20.0,0.3,3,605479702,FAILURE,180.0033,0.0127,1.1523,86.86,0.13,41.18,31.28
static,rrt,apf,10.0,0.3,0,588241563,FAILURE,39.9012,0.1808,35.6757,73.18,0.13,41.17,31.28
static,rrt,apf,10.0,0.3,0,588241564,SUCCESS,50.8888,16.7705,84.0582,25.42,0.13,40.80,31.28
static,rrt,apf,10.0,0.3,0,588241565,SUCCESS,13.0131,5.3545,12.6440,7.35,0.13,40.77,31.28
static,rrt,apf,10.0,0.3,0,588241566,FAILURE,180.0025,0.0320,1.2176,105.32,0.13,40.34,31.28
static,rrt,apf,10.0,0.3,0,588241567,FAILURE,38.9379,0.1776,28.0430,57.52,0.13,40.60,31.28
static,rrt,apf,10.0,0.3,0,588241568,FAILURE,38.7388,0.1660,26.9257,56.42,0.13,40.58,31.28
static,rrt,apf,10.0,0.3,0,588241569,FAILURE,180.0033,0.0319,1.2174,105.28,0.13,40.37,31.28
static,rrt,apf,10.0,0.3,0,588241570,SUCCESS,15.2158,5.9256,22.7825,7.14,0.13,40.48,31.28
static,rrt,apf,10.0,0.3,0,588241571,FAILURE,180.0027,0.0318,1.2172,105.45,0.13,40.63,31.28
static,rrt,apf,10.0,0.3,0,588241572,SUCCESS,47.4173,22.2471,31.1702,102.56,0.13,40.19,31.28
static,rrt,apf,10.0,0.3,0,588241573,FAILURE,180.0035,0.0319,1.2174,105.27,0.13,40.60,31.28
static,rrt,apf,10.0,0.3,0,588241574,SUCCESS,166.3584,59.5389,292.2096,42.32,0.13,41.01,31.28
static,rrt,apf,10.0,0.3,0,588241575,FAILURE,38.7380,0.1666,26.9953,55.32,0.13,40.46,31.28
static,rrt,apf,10.0,0.3,0,588241576,FAILURE,180.0025,0.0319,1.2173,105.30,0.13,40.27,31.28
static,rrt,apf,10.0,0.3,0,588241577,FAILURE,180.0026,0.0321,1.2177,105.31,0.13,40.38,31.28
static,rrt,apf,10.0,0.3,0,588241578,FAILURE,38.8371,0.1640,27.2957,54.85,0.13,40.62,31.28
static,rrt,apf,10.0,0.3,0,588241579,FAILURE,180.0029,0.0320,1.2176,105.44,0.13,40.86,31.28
static,rrt,apf,10.0,0.3,0,588241580,SUCCESS,45.3432,19.8882,51.7633,9.47,0.13,40.54,31.28
